MONTH,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,ARRIVAL_DELAY,DEPARTURE_DELAY,DISTANCE
10,F9,13244,12264,-19.5,-8.5,742
10,F9,13303,10397,-11.0,-6.0,594
10,F9,13303,11292,-1.0,-2.5,1709
10,F9,13303,12264,-8.5,-8.5,921
10,F9,13303,12889,-13.0,-8.0,2174
10,F9,13303,12953,-10.0,-1.5,1096
10,F9,13303,13930,-7.0,-3.0,1197
10,F9,13303,14100,-3.5,-6.0,1013
10,F9,13342,11292,-16.0,-10.0,896
10,F9,13342,12889,-14.0,-5.0,1524
10,F9,13485,11292,-4.0,-8.0,826
10,F9,13486,11292,-13.0,-14.0,679
10,F9,13487,10397,-2.0,-1.0,907
10,F9,13487,11292,-4.5,-1.5,680
10,F9,13487,12264,5.5,5.5,908
10,F9,13487,14100,-3.0,-2.0,980
10,F9,13487,15356,-5.0,-7.5,989
10,F9,13495,10397,-6.0,-6.0,425
10,F9,13495,11292,-18.5,-15.0,1062
10,F9,13871,11292,-5.0,-3.0,472
10,F9,13930,10397,-15.0,-2.0,606
10,F9,13930,10423,-18.5,-5.0,977
10,F9,13930,11292,1.0,-4.0,888
10,F9,13930,12264,5.0,5.0,588
10,F9,13930,12889,-4.5,-0.5,1514
10,F9,13930,12892,-1.0,-3.0,1744
10,F9,13930,13204,1.0,-3.0,1005
10,F9,13930,13303,0.0,6.0,1197
10,F9,13930,14100,-2.0,-3.0,678
10,F9,13930,14107,-11.0,-4.0,1440
10,F9,13930,14492,-12.0,-6.0,646
10,F9,13930,14635,8.0,0.0,1120
10,F9,13930,14771,1.0,5.0,1846
10,F9,13930,14869,-9.0,0.0,1250
10,F9,13930,15304,-3.0,-8.0,1012
10,F9,13930,15356,4.0,-5.0,693
10,F9,14057,11292,-8.0,-6.0,991
10,F9,14100,10397,-33.0,-7.0,666
10,F9,14100,11057,-14.5,-5.5,449
10,F9,14100,12266,-1.0,10.0,1325
10,F9,14100,13204,-2.0,-2.0,861
10,F9,14100,13303,-10.5,-4.0,1013
10,F9,14100,13487,0.0,-3.5,980
10,F9,14100,13930,12.0,12.0,678
10,F9,14100,14635,-4.0,6.0,993
10,F9,14100,15304,-13.0,0.0,920
10,F9,14107,11292,-8.0,-5.0,602
10,F9,14107,12266,-1.0,-3.0,1009
10,F9,14107,13930,-8.5,-6.0,1440
10,F9,14107,14771,-11.0,-4.0,651
10,F9,14492,11292,-6.0,-3.0,1436
10,F9,14492,13930,0.0,-3.5,646
10,F9,14492,15356,-10.5,-5.0,373
10,F9,14635,11042,1.0,-4.0,1025
10,F9,14635,11193,-8.0,-8.0,879
10,F9,14635,11292,-10.0,0.0,1607
10,F9,14635,13930,-1.0,8.0,1120
10,F9,14635,14100,-11.0,-2.0,993
10,F9,14635,15356,-8.0,-11.0,1028
10,F9,14679,11292,-6.0,-8.0,853
10,F9,14747,11292,1.0,-5.0,1024
10,F9,14771,11292,-4.0,-5.0,967
10,F9,14771,12266,0.0,-7.0,1635
10,F9,14771,12889,-12.0,-12.0,414
10,F9,14771,13930,-9.5,-5.0,1846
10,F9,14771,14107,-3.0,-5.0,651
10,F9,14869,11292,-7.0,-6.5,391
10,F9,14869,13930,-16.0,-7.0,1250
10,F9,14908,11292,-10.0,-10.0,846
10,F9,15016,11292,-14.5,-3.5,770
10,F9,15016,12889,-17.5,-5.5,1371
10,F9,15016,13204,-5.0,-7.0,882
10,F9,15304,11042,-6.0,-4.0,927
10,F9,15304,11292,-12.5,-3.5,1506
10,F9,15304,13930,-12.0,-10.0,1012
10,F9,15304,14100,-2.0,-7.0,920
10,F9,15304,15356,-4.0,-5.0,955
10,F9,15356,10397,-5.0,0.0,701
10,F9,15356,11057,-9.0,-3.0,484
10,F9,15356,11433,-9.0,-5.0,464
10,F9,15356,11697,-15.0,-7.0,1026
10,F9,15356,13204,-15.5,-6.0,896
10,F9,15356,13487,-16.5,-7.5,989
10,F9,15356,13930,-8.0,-7.0,693
10,F9,15356,14492,-7.5,-6.0,373
10,F9,15356,14635,-19.0,-7.0,1028
10,F9,15356,15304,-3.0,5.0,955
10,F9,15356,15497,-15.0,2.0,801
10,F9,15412,11292,-20.0,-7.0,1162
10,F9,15497,15356,-9.0,-5.0,801
10,HA,12173,12402,-4.0,-4.0,216
10,HA,12173,12478,-2.0,-1.0,4983
10,HA,12173,12758,-3.0,-4.0,163
10,HA,12173,12889,1.0,-4.0,2762
10,HA,12173,12892,-11.0,0.0,2556
10,HA,12173,12982,-2.0,-3.0,102
10,HA,12173,13796,-3.0,2.0,2409
10,HA,12173,13830,-3.0,-4.0,100
10,HA,12173,14057,-5.0,3.0,2603
10,HA,12173,14107,4.5,1.0,2917
10,HA,12173,14222,5.0,3.0,2599
10,HA,12173,14679,-1.0,0.0,2614
10,HA,12173,14747,-4.0,2.0,2677
10,HA,12173,14771,4.0,1.0,2398
10,HA,12173,14831,1.0,4.0,2417
10,HA,12173,14893,-1.0,1.0,2462
10,HA,12402,12173,-4.0,-5.0,216
10,HA,12402,13830,-6.0,-8.0,121
10,HA,12478,12173,4.0,-4.0,4983
10,HA,12758,12173,-2.0,-4.0,163
10,HA,12758,13830,-3.0,-4.0,84
10,HA,12889,12173,3.0,-2.0,2762
10,HA,12892,12173,-14.0,-4.0,2556
10,HA,12892,13830,-11.0,-3.0,2486
10,HA,12982,12173,-2.0,-3.0,102
10,HA,12982,13830,3.0,-1.0,201
10,HA,13796,12173,-4.0,-4.0,2409
10,HA,13796,13830,5.0,-6.0,2349
10,HA,13830,12173,-3.0,-4.0,100
10,HA,13830,12402,-4.0,-5.0,121
10,HA,13830,12758,-1.0,-3.0,84
10,HA,13830,12892,-12.0,-4.0,2486
10,HA,13830,12982,3.0,3.0,201
10,HA,13830,13796,-5.0,1.0,2349
10,HA,13830,14747,-5.0,6.0,2640
10,HA,13830,14771,-8.0,-4.0,2338
10,HA,13830,14831,-7.0,-1.0,2355
10,HA,14057,12173,6.0,-3.0,2603
10,HA,14107,12173,9.0,-2.0,2917
10,HA,14222,12173,14.0,5.0,2599
10,HA,14679,12173,5.0,-2.0,2614
10,HA,14747,12173,6.0,-4.0,2677
10,HA,14747,13830,14.0,-2.0,2640
10,HA,14771,12173,10.0,-2.0,2398
10,HA,14771,13830,4.0,-5.0,2338
10,HA,14831,12173,8.0,-3.0,2417
10,HA,14831,13830,1.0,-5.0,2355
10,HA,14893,12173,7.0,0.0,2462
10,MQ,10136,11298,-16.0,-6.0,158
10,MQ,10140,13930,-13.0,-4.0,1118
10,MQ,10185,11298,-16.0,-6.5,285
10,MQ,10268,13930,-20.0,-6.0,234
10,MQ,10279,11298,-17.0,-8.0,312
10,MQ,10397,13930,-19.0,-3.0,606
10,MQ,10469,13930,-11.0,-7.0,122
10,MQ,10529,13930,-11.5,-6.5,783
10,MQ,10599,11298,-18.0,-6.0,597
10,MQ,10599,13303,-3.0,-4.0,661
10,MQ,10627,11298,-8.5,-5.0,977
10,MQ,10627,13930,-17.0,-7.0,716
10,MQ,10685,11298,-16.0,-7.0,690
10,MQ,10685,13930,-18.0,-8.0,116
10,MQ,10693,12478,-12.0,-6.0,765
10,MQ,10693,12953,-1.0,-3.0,764
10,MQ,10693,13303,-1.0,0.0,806
10,MQ,10693,13930,-13.0,-5.0,409
10,MQ,10747,11298,-16.5,-3.0,482
10,MQ,10781,11298,-16.0,-5.5,383
10,MQ,10792,13930,-9.0,-5.0,474
10,MQ,10821,12478,-8.0,-7.0,184
10,MQ,10821,13930,-15.0,-5.0,622
10,MQ,10980,13930,-4.0,-6.5,501
10,MQ,10990,12953,1.0,0.0,305
10,MQ,11003,13930,-8.5,-6.0,196
10,MQ,11042,12478,-10.5,-1.0,425
10,MQ,11042,13303,-11.5,-5.0,1080
10,MQ,11042,13930,-8.5,-5.0,316
10,MQ,11049,11298,-15.0,-6.0,164
10,MQ,11066,12478,-8.0,-1.0,483
10,MQ,11066,12953,-11.0,-5.0,479
10,MQ,11066,13303,-10.0,-6.0,990
10,MQ,11066,13930,-12.5,-6.0,296
10,MQ,11067,11298,-14.0,-5.0,692
10,MQ,11067,13930,-13.0,-6.0,135
10,MQ,11111,11298,-14.0,-6.0,489
10,MQ,11111,13930,-9.0,-4.0,315
10,MQ,11140,11298,-17.0,-5.0,354
10,MQ,11193,11298,-12.0,-5.0,812
10,MQ,11193,12478,-12.0,-5.0,589
10,MQ,11193,13303,-9.5,-4.0,948
10,MQ,11193,13930,-9.0,-6.0,264
10,MQ,11203,13930,-6.0,-6.0,213
10,MQ,11267,13930,-4.0,-6.0,240
10,MQ,11274,13930,-15.0,-6.0,147
10,MQ,11278,13930,-9.0,-1.0,612
10,MQ,11298,10136,-10.0,-3.5,158
10,MQ,11298,10185,-4.0,-3.0,285
10,MQ,11298,10279,-4.5,-3.0,312
10,MQ,11298,10599,-4.0,-4.0,597
10,MQ,11298,10627,-12.0,-2.0,977
10,MQ,11298,10685,-12.0,-4.0,690
10,MQ,11298,10747,-13.0,-4.0,482
10,MQ,11298,10781,-5.0,-2.0,383
10,MQ,11298,11049,-9.0,-4.0,164
10,MQ,11298,11067,-14.0,-3.0,692
10,MQ,11298,11111,-11.0,-3.0,489
10,MQ,11298,11140,-6.0,-3.0,354
10,MQ,11298,11193,-7.0,-2.0,812
10,MQ,11298,11413,-13.0,-4.0,674
10,MQ,11298,11612,-6.0,-1.0,642
10,MQ,11298,11637,-14.0,-3.0,968
10,MQ,11298,11778,-9.0,-3.0,227
10,MQ,11298,11823,-10.0,-4.0,859
10,MQ,11298,11867,-7.5,-4.0,404
10,MQ,11298,11905,-3.0,-4.0,140
10,MQ,11298,11921,-12.0,-3.0,773
10,MQ,11298,11980,-12.0,-4.0,561
10,MQ,11298,11982,-8.0,-2.0,134
10,MQ,11298,11996,-9.0,-4.0,862
10,MQ,11298,12191,-7.0,-4.0,247
10,MQ,11298,12278,-2.5,4.0,328
10,MQ,11298,12448,-1.0,-2.0,408
10,MQ,11298,12891,-10.0,-4.0,140
10,MQ,11298,12896,-6.0,0.0,282
10,MQ,11298,12915,-5.0,-5.0,295
10,MQ,11298,12951,-4.0,-4.0,351
10,MQ,11298,12992,-3.0,-1.0,304
10,MQ,11298,13061,-9.0,-4.0,396
10,MQ,11298,13158,-7.0,-2.0,309
10,MQ,11298,13244,-8.0,-4.0,431
10,MQ,11298,13277,-7.0,-3.0,622
10,MQ,11298,13290,-8.0,-4.0,431
10,MQ,11298,13342,-19.0,-3.0,853
10,MQ,11298,13367,-11.0,-4.0,691
10,MQ,11298,13422,-2.0,-3.0,539
10,MQ,11298,13485,-4.0,-3.0,821
10,MQ,11298,13851,-7.0,-1.0,175
10,MQ,11298,13871,-10.0,-3.0,583
10,MQ,11298,14108,-8.5,-4.0,672
10,MQ,11298,14193,-5.0,-3.0,604
10,MQ,11298,14457,-8.5,-3.0,835
10,MQ,11298,14588,-5.0,-4.0,435
10,MQ,11298,14674,-7.5,-4.0,551
10,MQ,11298,14685,6.0,-3.0,925
10,MQ,11298,14783,-8.0,-3.0,364
10,MQ,11298,14842,-9.0,-4.0,229
10,MQ,11298,14960,-7.0,-3.0,113
10,MQ,11298,15370,-1.0,-1.0,237
10,MQ,11298,15411,-4.0,-4.0,102
10,MQ,11298,15624,-6.0,-4.0,641
10,MQ,11298,15919,-4.0,-1.0,280
10,MQ,11413,11298,-11.5,-5.0,674
10,MQ,11423,13930,-12.0,-7.0,299
10,MQ,11433,12953,-1.5,1.0,502
10,MQ,11433,13930,-7.0,-3.0,235
10,MQ,11540,13930,-14.5,-4.0,1236
10,MQ,11612,11298,-16.0,-7.0,642
10,MQ,11612,13930,-11.0,-7.0,272
10,MQ,11618,13930,-15.0,-4.0,719
10,MQ,11624,13303,-11.0,-10.0,125
10,MQ,11637,11298,-9.5,-4.0,968
10,MQ,11637,13930,-12.0,-6.0,557
10,MQ,11721,13930,-8.0,-6.0,223
10,MQ,11775,13930,-6.0,-4.0,462
10,MQ,11778,11298,-12.0,-7.0,227
10,MQ,11823,11298,-20.0,-5.0,859
10,MQ,11823,13930,-10.0,-6.0,157
10,MQ,11867,11298,-17.5,-7.5,404
10,MQ,11905,11298,-6.0,-4.0,140
10,MQ,11921,11298,-12.0,-4.0,773
10,MQ,11953,13303,-6.0,-5.0,294
10,MQ,11977,13930,-7.0,-6.0,173
10,MQ,11980,11298,-17.0,-6.0,561
10,MQ,11982,11298,-18.0,-8.0,134
10,MQ,11986,13930,-10.0,-6.0,137
10,MQ,11995,12953,2.5,-3.5,461
10,MQ,11996,11298,-18.5,-5.0,862
10,MQ,12191,11298,-16.0,-5.0,247
10,MQ,12197,13930,-4.0,-5.0,738
10,MQ,12217,13930,-7.0,-6.0,510
10,MQ,12278,11298,-11.0,-4.0,328
10,MQ,12339,13930,-13.0,-6.0,177
10,MQ,12448,11298,-9.0,-6.0,408
10,MQ,12451,13303,-7.5,-4.0,335
10,MQ,12451,13930,1.0,-2.0,864
10,MQ,12478,10693,-13.0,-3.0,765
10,MQ,12478,10821,-5.5,-4.0,184
10,MQ,12478,11042,-19.0,-6.0,425
10,MQ,12478,11066,-15.0,-6.0,483
10,MQ,12478,11193,-13.0,-7.0,589
10,MQ,12891,11298,-10.0,-5.0,140
10,MQ,12896,11298,-15.0,-3.0,282
10,MQ,12915,11298,-18.5,-8.0,295
10,MQ,12945,13930,-14.0,-5.0,323
10,MQ,12951,11298,-12.0,-5.0,351
10,MQ,12953,10693,-1.0,-1.0,764
10,MQ,12953,10990,-9.0,-5.0,305
10,MQ,12953,11066,0.5,-1.0,479
10,MQ,12953,11433,2.0,-2.0,502
10,MQ,12953,11995,-2.0,-0.5,461
10,MQ,12953,14492,-9.5,-6.0,431
10,MQ,12953,14524,-7.0,-3.0,292
10,MQ,12953,15919,0.0,-1.0,1147
10,MQ,12992,11298,-6.5,-3.0,304
10,MQ,12992,13930,-12.0,-5.0,552
10,MQ,13061,11298,-17.0,-6.0,396
10,MQ,13076,13930,-11.0,-7.0,215
10,MQ,13158,11298,-11.0,-4.0,309
10,MQ,13230,13930,-12.0,-5.0,594
10,MQ,13244,11298,-22.0,-7.0,431
10,MQ,13244,13930,-10.0,-5.0,491
10,MQ,13277,11298,-10.5,-5.0,622
10,MQ,13290,11298,-19.0,-6.0,431
10,MQ,13290,13930,-11.0,-6.5,501
10,MQ,13303,10599,-5.0,-5.0,661
10,MQ,13303,10693,-8.0,-5.0,806
10,MQ,13303,11042,-10.0,-2.5,1080
10,MQ,13303,11066,-5.5,-3.0,990
10,MQ,13303,11193,-5.5,-5.0,948
10,MQ,13303,11624,-8.0,-5.0,125
10,MQ,13303,11953,-9.0,-5.0,294
10,MQ,13303,12451,-4.0,-5.0,335
10,MQ,13303,14193,-14.0,-4.0,530
10,MQ,13303,14524,-5.0,-7.0,825
10,MQ,13303,15249,-10.0,-6.0,402
10,MQ,13342,11298,-18.0,-5.0,853
10,MQ,13367,11298,-15.0,-5.0,691
10,MQ,13367,13930,-11.0,-5.5,139
10,MQ,13422,11298,-9.0,-4.0,539
10,MQ,13459,13930,-11.5,-5.5,303
10,MQ,13485,11298,-11.0,-2.0,821
10,MQ,13485,13930,-8.0,-7.0,108
10,MQ,13487,13930,-18.0,-5.0,334
10,MQ,13851,11298,-12.0,-4.0,175
10,MQ,13851,13930,-9.0,-5.0,693
10,MQ,13871,11298,-10.0,-6.0,583
10,MQ,13871,13930,-12.0,-6.5,416
10,MQ,13930,10140,-11.0,0.0,1118
10,MQ,13930,10268,-9.5,-4.0,234
10,MQ,13930,10397,-20.0,-1.0,606
10,MQ,13930,10469,-15.0,-3.0,122
10,MQ,13930,10529,-9.0,-1.0,783
10,MQ,13930,10627,-11.0,-3.0,716
10,MQ,13930,10685,-16.5,-3.0,116
10,MQ,13930,10693,-15.0,-1.0,409
10,MQ,13930,10792,-13.0,-2.0,474
10,MQ,13930,10821,-15.0,-2.0,622
10,MQ,13930,10980,-20.0,-4.0,501
10,MQ,13930,11003,-10.0,-2.0,196
10,MQ,13930,11042,-11.0,-1.0,316
10,MQ,13930,11066,-15.0,-2.0,296
10,MQ,13930,11067,-23.0,-2.0,135
10,MQ,13930,11111,-15.5,-1.0,315
10,MQ,13930,11193,-20.0,-3.0,264
10,MQ,13930,11203,-12.0,-3.0,213
10,MQ,13930,11267,-16.0,-3.0,240
10,MQ,13930,11274,-11.5,-3.0,147
10,MQ,13930,11278,-9.0,0.0,612
10,MQ,13930,11423,-15.0,-2.0,299
10,MQ,13930,11433,-3.0,0.0,235
10,MQ,13930,11540,-14.0,-1.0,1236
10,MQ,13930,11612,-23.0,-3.0,272
10,MQ,13930,11618,-7.0,-1.0,719
10,MQ,13930,11637,-10.0,-3.0,557
10,MQ,13930,11721,-15.5,-3.0,223
10,MQ,13930,11775,-11.0,-3.0,462
10,MQ,13930,11823,-19.0,-3.0,157
10,MQ,13930,11977,-16.0,-2.0,173
10,MQ,13930,11986,-12.0,-2.0,137
10,MQ,13930,12197,-13.0,-2.0,738
10,MQ,13930,12217,-26.0,-3.0,510
10,MQ,13930,12339,-19.0,-2.0,177
10,MQ,13930,12451,-14.0,0.0,864
10,MQ,13930,12945,-17.5,-3.0,323
10,MQ,13930,12992,-15.0,-2.0,552
10,MQ,13930,13076,-15.0,-3.0,215
10,MQ,13930,13230,-14.0,-1.0,594
10,MQ,13930,13244,-17.0,-2.0,491
10,MQ,13930,13290,-15.0,-3.0,501
10,MQ,13930,13367,-15.0,-3.0,139
10,MQ,13930,13459,-4.0,-2.0,303
10,MQ,13930,13485,-11.0,-2.0,108
10,MQ,13930,13487,-11.0,-1.0,334
10,MQ,13930,13851,-10.0,-1.0,693
10,MQ,13930,13871,-13.0,-1.0,416
10,MQ,13930,14108,-15.0,-3.5,130
10,MQ,13930,14122,-18.0,-1.0,413
10,MQ,13930,14492,-9.0,4.0,646
10,MQ,13930,14524,-21.0,-3.0,642
10,MQ,13930,14576,-12.0,-2.0,528
10,MQ,13930,14633,-13.0,-2.0,268
10,MQ,13930,14730,-26.0,-3.0,286
10,MQ,13930,14783,-13.0,-2.0,438
10,MQ,13930,15016,-13.0,-1.0,258
10,MQ,13930,15048,-15.0,-3.0,436
10,MQ,13930,15096,-13.0,-2.0,607
10,MQ,13930,15295,-19.5,-3.0,213
10,MQ,13930,15370,-16.0,-2.0,585
10,MQ,13930,15380,-10.5,-2.5,224
10,MQ,13930,15919,-12.0,-1.0,522
10,MQ,14108,11298,-16.0,-8.0,672
10,MQ,14108,13930,-11.0,-7.0,130
10,MQ,14122,13930,-10.0,-4.0,413
10,MQ,14193,11298,-18.0,-6.0,604
10,MQ,14193,13303,-6.0,8.0,530
10,MQ,14457,11298,-11.5,-4.5,835
10,MQ,14492,12953,-1.0,-6.0,431
10,MQ,14492,13930,-11.0,2.0,646
10,MQ,14524,12953,5.5,-4.0,292
10,MQ,14524,13303,-12.0,-5.0,825
10,MQ,14524,13930,-12.5,-5.5,642
10,MQ,14576,13930,-11.0,-6.0,528
10,MQ,14588,11298,-10.0,-3.0,435
10,MQ,14633,13930,-12.0,-7.0,268
10,MQ,14674,11298,-10.0,-5.0,551
10,MQ,14685,11298,-9.0,-2.5,925
10,MQ,14730,13930,-22.0,-6.0,286
10,MQ,14783,11298,-13.0,-5.0,364
10,MQ,14783,13930,-10.0,-6.0,438
10,MQ,14842,11298,-17.0,-6.0,229
10,MQ,14960,11298,-16.0,-5.0,113
10,MQ,15016,13930,-17.0,-5.0,258
10,MQ,15048,13930,-11.0,-6.0,436
10,MQ,15096,13930,-13.0,-6.0,607
10,MQ,15249,13303,-11.5,-7.0,402
10,MQ,15295,13930,-12.5,-7.0,213
10,MQ,15370,11298,-1.0,0.0,237
10,MQ,15370,13930,-14.5,-5.5,585
10,MQ,15380,13930,-8.0,-5.0,224
10,MQ,15411,11298,-17.0,-6.0,102
10,MQ,15624,11298,-17.0,0.0,641
10,MQ,15919,11298,-12.0,-4.0,280
10,MQ,15919,12953,-4.0,-3.5,1147
10,MQ,15919,13930,-12.0,-6.0,522
10,NK,10158,10397,-6.0,-4.0,679
10,NK,10158,11697,-12.0,-6.0,977
10,NK,10158,13204,-9.0,-6.0,852
10,NK,10158,13577,-10.0,-7.0,466
10,NK,10158,14635,-6.0,1.0,982
10,NK,10158,15304,-13.0,-6.0,913
10,NK,10397,10158,1.0,5.0,679
10,NK,10397,10721,-4.0,3.0,946
10,NK,10397,10821,-3.0,-1.0,577
10,NK,10397,11042,-7.0,13.0,554
10,NK,10397,11298,3.0,0.0,731
10,NK,10397,11433,0.0,4.0,594
10,NK,10397,11697,2.0,0.0,581
10,NK,10397,12266,13.0,14.0,689
10,NK,10397,12889,25.0,25.0,1747
10,NK,10397,12892,3.0,9.0,1947
10,NK,10397,13204,4.5,2.0,404
10,NK,10397,13930,11.0,4.0,606
10,NK,10397,14100,1.0,3.0,666
10,NK,10397,14635,-5.0,0.0,515
10,NK,10397,15304,18.0,24.0,406
10,NK,10721,10397,-7.5,-0.5,946
10,NK,10721,11042,0.0,-2.0,563
10,NK,10721,11298,3.0,0.0,1562
10,NK,10721,11433,-11.0,-7.0,632
10,NK,10721,11697,-3.0,0.0,1237
10,NK,10721,12889,8.5,0.0,2381
10,NK,10721,13577,-8.0,-7.0,738
10,NK,10721,13930,-9.0,-2.0,867
10,NK,10732,11697,-9.0,-2.0,982
10,NK,10821,10397,6.0,7.0,577
10,NK,10821,11298,3.0,2.0,1217
10,NK,10821,11697,-2.5,-1.0,925
10,NK,10821,12266,8.0,0.0,1235
10,NK,10821,12889,8.0,0.0,2106
10,NK,10821,12892,-2.0,-1.0,2329
10,NK,10821,13487,3.0,3.0,936
10,NK,10821,13577,-5.0,-3.0,399
10,NK,10821,13930,5.0,-0.5,622
10,NK,11042,10397,2.0,-2.0,554
10,NK,11042,10721,-11.0,-2.0,563
10,NK,11042,11298,-6.0,-6.0,1021
10,NK,11042,11697,3.0,0.0,1062
10,NK,11042,12889,-11.5,-7.0,1824
10,NK,11042,12892,-3.0,-2.0,2052
10,NK,11042,13204,-5.0,-3.0,895
10,NK,11042,13577,-16.0,-6.0,557
10,NK,11042,14635,-4.5,0.5,1025
10,NK,11042,15304,-10.0,-8.0,927
10,NK,11292,11298,-3.0,-3.0,641
10,NK,11292,11433,3.0,1.0,1123
10,NK,11292,11697,-9.0,-4.0,1703
10,NK,11292,12266,-0.5,-2.5,862
10,NK,11292,12889,-7.0,-4.0,628
10,NK,11292,12892,-9.0,-2.0,862
10,NK,11292,13487,13.0,0.0,680
10,NK,11292,13930,-14.0,1.0,888
10,NK,11292,14107,2.5,-2.0,602
10,NK,11292,14679,-17.0,-3.0,853
10,NK,11298,10397,-12.0,-5.0,731
10,NK,11298,10721,-6.0,-4.0,1562
10,NK,11298,10821,-12.0,-5.0,1217
10,NK,11298,11042,-14.0,-4.0,1021
10,NK,11298,11292,-3.0,-2.0,641
10,NK,11298,11433,1.0,-2.5,986
10,NK,11298,11697,0.0,0.0,1119
10,NK,11298,12889,-6.0,-3.0,1055
10,NK,11298,12892,-2.0,-1.0,1235
10,NK,11298,12953,-2.0,-1.0,1389
10,NK,11298,13198,-2.0,6.5,460
10,NK,11298,13204,-1.0,-4.0,985
10,NK,11298,13487,-6.0,-4.0,852
10,NK,11298,13495,1.0,-6.0,447
10,NK,11298,13796,-10.0,-4.0,1457
10,NK,11298,13930,-5.5,-3.5,802
10,NK,11298,14100,-9.0,0.0,1303
10,NK,11298,14107,-6.0,-2.0,868
10,NK,11298,14679,-8.0,-4.0,1171
10,NK,11298,15304,-7.0,-2.0,929
10,NK,11433,10397,10.0,10.0,594
10,NK,11433,10721,-14.0,-7.0,632
10,NK,11433,11292,-8.5,-6.0,1123
10,NK,11433,11298,-9.0,-3.0,986
10,NK,11433,11697,0.0,-1.0,1127
10,NK,11433,12266,7.0,-1.0,1075
10,NK,11433,12889,-3.0,-3.0,1749
10,NK,11433,12892,1.0,7.0,1979
10,NK,11433,12953,-8.0,-4.0,502
10,NK,11433,13198,-10.0,-7.0,629
10,NK,11433,13204,-4.0,-7.0,957
10,NK,11433,13487,-2.0,-5.0,528
10,NK,11433,13495,-2.5,0.0,926
10,NK,11433,13577,-2.0,-3.0,636
10,NK,11433,14635,3.5,-2.0,1084
10,NK,11433,15304,-7.5,1.0,983
10,NK,11697,10158,-4.0,-3.5,977
10,NK,11697,10397,-1.5,-2.0,581
10,NK,11697,10721,-4.0,-5.0,1237
10,NK,11697,10732,-2.0,-2.0,982
10,NK,11697,10821,-1.0,-2.0,925
10,NK,11697,11042,0.0,1.5,1062
10,NK,11697,11292,-8.0,-3.0,1703
10,NK,11697,11298,-1.0,-3.0,1119
10,NK,11697,11433,-4.0,-3.0,1127
10,NK,11697,12265,-2.0,0.0,1176
10,NK,11697,12266,-5.0,-3.0,966
10,NK,11697,12889,0.0,-3.0,2173
10,NK,11697,12892,-7.0,-3.0,2343
10,NK,11697,12898,-9.0,-6.5,980
10,NK,11697,12953,-3.0,-2.0,1076
10,NK,11697,13204,-3.0,-3.5,177
10,NK,11697,13495,-6.0,-4.0,674
10,NK,11697,13577,-9.0,-4.5,529
10,NK,11697,13930,-3.0,-4.0,1182
10,NK,11697,14025,10.0,-1.0,1334
10,NK,11697,14843,-4.0,-3.0,1046
10,NK,11697,15024,-6.0,-2.0,1107
10,NK,11697,15304,-1.0,-4.0,197
10,NK,12265,11697,-11.0,-3.0,1176
10,NK,12265,13577,7.0,2.0,650
10,NK,12266,10397,1.0,3.0,689
10,NK,12266,10821,-4.0,-2.0,1235
10,NK,12266,11292,-5.0,-3.0,862
10,NK,12266,11433,6.0,1.0,1075
10,NK,12266,11697,-3.0,0.0,966
10,NK,12266,12889,-3.5,-2.0,1222
10,NK,12266,12892,2.0,2.0,1379
10,NK,12266,13198,1.0,0.0,643
10,NK,12266,13204,1.5,3.5,854
10,NK,12266,13487,-7.0,-5.0,1034
10,NK,12266,13495,12.0,13.0,305
10,NK,12266,13796,-9.0,-3.0,1628
10,NK,12266,13930,-2.0,4.0,925
10,NK,12266,14679,9.5,3.0,1303
10,NK,12266,15304,26.0,18.0,787
10,NK,12889,10397,-3.0,-2.0,1747
10,NK,12889,10721,1.0,9.0,2381
10,NK,12889,10821,-5.0,-3.0,2106
10,NK,12889,11042,-13.0,-7.0,1824
10,NK,12889,11292,-5.0,-4.0,628
10,NK,12889,11298,3.0,-3.0,1055
10,NK,12889,11433,-3.0,-4.0,1749
10,NK,12889,11697,3.5,0.0,2173
10,NK,12889,12266,-2.0,-4.0,1222
10,NK,12889,12892,-3.0,-4.0,236
10,NK,12889,12898,-20.0,-5.0,1954
10,NK,12889,13198,-4.0,-5.0,1139
10,NK,12889,13487,-6.0,-3.5,1299
10,NK,12889,13796,1.0,0.0,407
10,NK,12889,13930,-9.0,-5.0,1514
10,NK,12889,14057,0.0,0.0,763
10,NK,12889,14100,-7.5,1.0,2176
10,NK,12889,14679,-2.0,-4.0,258
10,NK,12892,10397,-10.0,-1.0,1947
10,NK,12892,10821,-9.0,-3.0,2329
10,NK,12892,11042,-3.5,-0.5,2052
10,NK,12892,11292,-5.0,-2.0,862
10,NK,12892,11298,4.0,-1.0,1235
10,NK,12892,11433,2.0,4.0,1979
10,NK,12892,11697,1.0,-3.0,2343
10,NK,12892,12266,8.0,-2.0,1379
10,NK,12892,12889,-4.0,-5.0,236
10,NK,12892,13198,10.0,2.0,1363
10,NK,12892,13487,3.0,3.0,1535
10,NK,12892,13930,2.0,0.0,1744
10,NK,12898,11697,-12.0,-2.5,980
10,NK,12898,12889,-14.0,-10.0,1954
10,NK,12898,13204,6.0,8.0,824
10,NK,12898,13577,-9.5,-5.0,456
10,NK,12898,13930,-9.0,-9.0,459
10,NK,12953,11298,15.0,-2.0,1389
